em [gr/yr],Date
5.456717913667374,2021-12-11 00:00:00
4.875959364573182,2021-12-11 01:00:00
3.262059466395068,2021-12-11 02:00:00
2.3668858303717366,2021-12-11 03:00:00
1.8551450617938419,2021-12-11 04:00:00
1.699214514372438,2021-12-11 05:00:00
2.6019426553509115,2021-12-11 06:00:00
3.536871365582976,2021-12-11 07:00:00
5.373332882627642,2021-12-11 08:00:00
6.819253222297413,2021-12-11 09:00:00
6.953818035672557,2021-12-11 10:00:00
7.612311599402588,2021-12-11 11:00:00
9.996242801106229,2021-12-11 12:00:00
12.641651251749476,2021-12-11 13:00:00
13.601935323920912,2021-12-11 14:00:00
11.128694441221754,2021-12-11 15:00:00
8.43008692511145,2021-12-11 16:00:00
8.549919644498361,2021-12-11 17:00:00
8.6937058499263,2021-12-11 18:00:00
8.649026466083338,2021-12-11 19:00:00
7.778459420739006,2021-12-11 20:00:00
6.999890315453058,2021-12-11 21:00:00
6.996900025746569,2021-12-11 22:00:00
6.027675249119328,2021-12-11 23:00:00
4.602068950533235,2021-12-12 00:00:00
4.675406057081659,2021-12-12 01:00:00
3.251257253105165,2021-12-12 02:00:00
2.5250375784485595,2021-12-12 03:00:00
2.0888614237485914,2021-12-12 04:00:00
1.8851035954400845,2021-12-12 05:00:00
2.508511169942439,2021-12-12 06:00:00
2.2827640551024926,2021-12-12 07:00:00
2.6733478614972324,2021-12-12 08:00:00
3.4342678559271365,2021-12-12 09:00:00
3.852394590264186,2021-12-12 10:00:00
4.213833464062423,2021-12-12 11:00:00
5.264988704071946,2021-12-12 12:00:00
7.534209693096255,2021-12-12 13:00:00
9.860279354114276,2021-12-12 14:00:00
8.875670463870282,2021-12-12 15:00:00
8.034055129034499,2021-12-12 16:00:00
8.872986629832575,2021-12-12 17:00:00
9.595260899841342,2021-12-12 18:00:00
8.363784586165787,2021-12-12 19:00:00
6.485820115327007,2021-12-12 20:00:00
6.228153573407305,2021-12-12 21:00:00
6.851390060779854,2021-12-12 22:00:00
5.626130477732374,2021-12-12 23:00:00
2.7059723738645625,2021-12-13 00:00:00
1.3189588508227694,2021-12-13 01:00:00
0.6396704503375621,2021-12-13 02:00:00
0.41847227728142944,2021-12-13 03:00:00
0.36344813672623205,2021-12-13 04:00:00
0.5176441315887066,2021-12-13 05:00:00
2.4465685084109294,2021-12-13 06:00:00
6.687225552234802,2021-12-13 07:00:00
11.109075269218938,2021-12-13 08:00:00
11.886275135236444,2021-12-13 09:00:00
11.001280396337368,2021-12-13 10:00:00
10.794952355339657,2021-12-13 11:00:00
11.076290050480601,2021-12-13 12:00:00
9.86073551324423,2021-12-13 13:00:00
10.081571034501254,2021-12-13 14:00:00
9.770934999889132,2021-12-13 15:00:00
11.925548166300317,2021-12-13 16:00:00
12.74405861462306,2021-12-13 17:00:00
14.954271798282008,2021-12-13 18:00:00
12.502586157739232,2021-12-13 19:00:00
11.481785637606922,2021-12-13 20:00:00
9.055514801366144,2021-12-13 21:00:00
6.372229144558705,2021-12-13 22:00:00
4.79849336107033,2021-12-13 23:00:00
2.7059723738645625,2021-12-14 00:00:00
1.3189588508227694,2021-12-14 01:00:00
0.6396704503375621,2021-12-14 02:00:00
0.41847227728142944,2021-12-14 03:00:00
0.36344813672623205,2021-12-14 04:00:00
0.5176441315887066,2021-12-14 05:00:00
2.4465685084109294,2021-12-14 06:00:00
6.687225552234802,2021-12-14 07:00:00
11.109075269218938,2021-12-14 08:00:00
11.886275135236444,2021-12-14 09:00:00
11.001280396337368,2021-12-14 10:00:00
10.794952355339657,2021-12-14 11:00:00
11.076290050480601,2021-12-14 12:00:00
9.86073551324423,2021-12-14 13:00:00
10.081571034501254,2021-12-14 14:00:00
9.770934999889132,2021-12-14 15:00:00
11.925548166300317,2021-12-14 16:00:00
12.74405861462306,2021-12-14 17:00:00
14.954271798282008,2021-12-14 18:00:00
12.502586157739232,2021-12-14 19:00:00
11.481785637606922,2021-12-14 20:00:00
9.055514801366144,2021-12-14 21:00:00
6.372229144558705,2021-12-14 22:00:00
4.79849336107033,2021-12-14 23:00:00
2.7059723738645625,2021-12-15 00:00:00
1.3189588508227694,2021-12-15 01:00:00
0.6396704503375621,2021-12-15 02:00:00
0.41847227728142944,2021-12-15 03:00:00
0.36344813672623205,2021-12-15 04:00:00
0.5176441315887066,2021-12-15 05:00:00
2.4465685084109294,2021-12-15 06:00:00
6.687225552234802,2021-12-15 07:00:00
11.109075269218938,2021-12-15 08:00:00
11.886275135236444,2021-12-15 09:00:00
11.001280396337368,2021-12-15 10:00:00
10.794952355339657,2021-12-15 11:00:00
11.076290050480601,2021-12-15 12:00:00
9.86073551324423,2021-12-15 13:00:00
10.081571034501254,2021-12-15 14:00:00
9.770934999889132,2021-12-15 15:00:00
11.925548166300317,2021-12-15 16:00:00
12.74405861462306,2021-12-15 17:00:00
14.954271798282008,2021-12-15 18:00:00
12.502586157739232,2021-12-15 19:00:00
11.481785637606922,2021-12-15 20:00:00
9.055514801366144,2021-12-15 21:00:00
6.372229144558705,2021-12-15 22:00:00
4.79849336107033,2021-12-15 23:00:00
2.7059723738645625,2021-12-16 00:00:00
1.3189588508227694,2021-12-16 01:00:00
0.6396704503375621,2021-12-16 02:00:00
0.41847227728142944,2021-12-16 03:00:00
0.36344813672623205,2021-12-16 04:00:00
0.5176441315887066,2021-12-16 05:00:00
2.4465685084109294,2021-12-16 06:00:00
6.687225552234802,2021-12-16 07:00:00
11.109075269218938,2021-12-16 08:00:00
11.886275135236444,2021-12-16 09:00:00
11.001280396337368,2021-12-16 10:00:00
