em [gr/yr],Date
4.019865525014266,2021-03-17 00:00:00
1.6512536548042853,2021-03-17 01:00:00
0.7009589045075586,2021-03-17 02:00:00
0.5123002880207379,2021-03-17 03:00:00
0.47535681277723785,2021-03-17 04:00:00
0.6543310604200782,2021-03-17 05:00:00
5.078749078201394,2021-03-17 06:00:00
11.145321440694532,2021-03-17 07:00:00
20.180573954216552,2021-03-17 08:00:00
22.725152936187726,2021-03-17 09:00:00
21.11304602182002,2021-03-17 10:00:00
20.464241772663108,2021-03-17 11:00:00
21.071882152815288,2021-03-17 12:00:00
17.896154918397016,2021-03-17 13:00:00
18.524089891069693,2021-03-17 14:00:00
17.649500008992742,2021-03-17 15:00:00
22.67112888073184,2021-03-17 16:00:00
24.06765705743497,2021-03-17 17:00:00
29.01132928913856,2021-03-17 18:00:00
22.004130043831953,2021-03-17 19:00:00
20.55661353452809,2021-03-17 20:00:00
15.239726205762999,2021-03-17 21:00:00
10.221874883587692,2021-03-17 22:00:00
7.603455104676305,2021-03-17 23:00:00
4.019865525014266,2021-03-18 00:00:00
1.6512536548042853,2021-03-18 01:00:00
0.7009589045075586,2021-03-18 02:00:00
0.5123002880207379,2021-03-18 03:00:00
0.47535681277723785,2021-03-18 04:00:00
0.6543310604200782,2021-03-18 05:00:00
5.078749078201394,2021-03-18 06:00:00
11.145321440694532,2021-03-18 07:00:00
20.180573954216552,2021-03-18 08:00:00
22.725152936187726,2021-03-18 09:00:00
21.11304602182002,2021-03-18 10:00:00
20.464241772663108,2021-03-18 11:00:00
21.071882152815288,2021-03-18 12:00:00
17.896154918397016,2021-03-18 13:00:00
18.524089891069693,2021-03-18 14:00:00
17.649500008992742,2021-03-18 15:00:00
22.67112888073184,2021-03-18 16:00:00
24.06765705743497,2021-03-18 17:00:00
29.01132928913856,2021-03-18 18:00:00
22.004130043831953,2021-03-18 19:00:00
20.55661353452809,2021-03-18 20:00:00
15.239726205762999,2021-03-18 21:00:00
10.221874883587692,2021-03-18 22:00:00
7.603455104676305,2021-03-18 23:00:00
5.5771704766688295,2021-03-19 00:00:00
2.1805001063202134,2021-03-19 01:00:00
0.9843221245516054,2021-03-19 02:00:00
0.6466726318677082,2021-03-19 03:00:00
0.586815840289385,2021-03-19 04:00:00
0.7433614865858685,2021-03-19 05:00:00
5.158603397744388,2021-03-19 06:00:00
10.773461635363283,2021-03-19 07:00:00
19.94833100650475,2021-03-19 08:00:00
23.107529665251715,2021-03-19 09:00:00
21.506838584339548,2021-03-19 10:00:00
20.9066416150647,2021-03-19 11:00:00
21.69736942019874,2021-03-19 12:00:00
19.146212531080195,2021-03-19 13:00:00
19.625016000004315,2021-03-19 14:00:00
18.795948546000492,2021-03-19 15:00:00
23.624866097976792,2021-03-19 16:00:00
25.464363784367563,2021-03-19 17:00:00
30.1935785559428,2021-03-19 18:00:00
22.081679354164127,2021-03-19 19:00:00
21.273428527246317,2021-03-19 20:00:00
17.23813939940687,2021-03-19 21:00:00
12.370591486758382,2021-03-19 22:00:00
10.252432598185209,2021-03-19 23:00:00
9.122913434793,2021-03-20 00:00:00
8.703107895713487,2021-03-20 01:00:00
5.608739792559415,2021-03-20 02:00:00
3.949611750849551,2021-03-20 03:00:00
3.0257241540723325,2021-03-20 04:00:00
2.7097305017040823,2021-03-20 05:00:00
4.967118830507998,2021-03-20 06:00:00
6.932376897912833,2021-03-20 07:00:00
10.348422316381916,2021-03-20 08:00:00
12.160915294986966,2021-03-20 09:00:00
11.344942647507038,2021-03-20 10:00:00
12.332090874054964,2021-03-20 11:00:00
17.836504394886628,2021-03-20 12:00:00
24.062685840732012,2021-03-20 13:00:00
25.845577927007945,2021-03-20 14:00:00
19.54321738119343,2021-03-20 15:00:00
12.934636848227568,2021-03-20 16:00:00
13.071644385804335,2021-03-20 17:00:00
13.25682859772889,2021-03-20 18:00:00
13.156694419143163,2021-03-20 19:00:00
11.878021491489342,2021-03-20 20:00:00
10.545275974640472,2021-03-20 21:00:00
10.598069911245819,2021-03-20 22:00:00
9.068577212286396,2021-03-20 23:00:00
8.44611699531143,2021-03-21 00:00:00
8.377333700165462,2021-03-21 01:00:00
5.542840791358853,2021-03-21 02:00:00
4.242959640641166,2021-03-21 03:00:00
3.4118690678863426,2021-03-21 04:00:00
3.051880002317883,2021-03-21 05:00:00
4.757075642844739,2021-03-21 06:00:00
4.36941027988948,2021-03-21 07:00:00
5.058807349117833,2021-03-21 08:00:00
6.4326893332756265,2021-03-21 09:00:00
6.745400286192919,2021-03-21 10:00:00
6.589435066648512,2021-03-21 11:00:00
8.07225797271369,2021-03-21 12:00:00
13.202555821493757,2021-03-21 13:00:00
18.83230684600196,2021-03-21 14:00:00
16.930397772730643,2021-03-21 15:00:00
15.34835343494059,2021-03-21 16:00:00
16.994225554358966,2021-03-21 17:00:00
18.322672059382562,2021-03-21 18:00:00
14.553706132861137,2021-03-21 19:00:00
9.706242717156812,2021-03-21 20:00:00
9.151630319893751,2021-03-21 21:00:00
11.671577749892231,2021-03-21 22:00:00
10.640058718265454,2021-03-21 23:00:00
4.019865525014266,2021-03-22 00:00:00
1.6512536548042853,2021-03-22 01:00:00
0.7009589045075586,2021-03-22 02:00:00
0.5123002880207379,2021-03-22 03:00:00
0.47535681277723785,2021-03-22 04:00:00
0.6543310604200782,2021-03-22 05:00:00
5.078749078201394,2021-03-22 06:00:00
11.145321440694532,2021-03-22 07:00:00
20.180573954216552,2021-03-22 08:00:00
22.725152936187726,2021-03-22 09:00:00
21.11304602182002,2021-03-22 10:00:00
