em [gr/hr],Date
14.989065586593238,2021-12-11 00:00:00
13.759500705674135,2021-12-11 01:00:00
9.032073351857061,2021-12-11 02:00:00
6.4626869208173545,2021-12-11 03:00:00
5.019794478468821,2021-12-11 04:00:00
4.545899802302875,2021-12-11 05:00:00
7.701084276527585,2021-12-11 06:00:00
10.615772403611736,2021-12-11 07:00:00
15.894365118314827,2021-12-11 08:00:00
19.384534031783065,2021-12-11 09:00:00
18.98737625305963,2021-12-11 10:00:00
20.713917658178158,2021-12-11 11:00:00
28.37769128478651,2021-12-11 12:00:00
36.97275710089837,2021-12-11 13:00:00
39.72235178731351,2021-12-11 14:00:00
31.33482087568519,2021-12-11 15:00:00
22.375705857693028,2021-12-11 16:00:00
22.662771734621913,2021-12-11 17:00:00
23.001858588513173,2021-12-11 18:00:00
22.85467514083046,2021-12-11 19:00:00
20.611471290370513,2021-12-11 20:00:00
18.435479052074427,2021-12-11 21:00:00
18.467360023404716,2021-12-11 22:00:00
15.854639742408715,2021-12-11 23:00:00
13.224777115387358,2021-12-12 00:00:00
13.232611251066213,2021-12-12 01:00:00
8.969346074335668,2021-12-12 02:00:00
6.917535381796263,2021-12-12 03:00:00
5.649977752035078,2021-12-12 04:00:00
5.083342544317431,2021-12-12 05:00:00
7.395751943505578,2021-12-12 06:00:00
6.774963977474898,2021-12-12 07:00:00
7.872744943376162,2021-12-12 08:00:00
10.024355551583424,2021-12-12 09:00:00
10.908166751336665,2021-12-12 10:00:00
11.348014006526778,2021-12-12 11:00:00
14.027974009112622,2021-12-12 12:00:00
21.237158329668183,2021-12-12 13:00:00
28.89590201441193,2021-12-12 14:00:00
26.026527340891636,2021-12-12 15:00:00
23.5804036216036,2021-12-12 16:00:00
26.071997646802565,2021-12-12 17:00:00
28.133693098296224,2021-12-12 18:00:00
23.48081323584315,2021-12-12 19:00:00
17.069359537999297,2021-12-12 20:00:00
16.25201040898716,2021-12-12 21:00:00
19.042786273916953,2021-12-12 22:00:00
16.431688237898705,2021-12-12 23:00:00
7.058328892635037,2021-12-13 00:00:00
3.2032736435737066,2021-12-13 01:00:00
1.4856214878060512,2021-12-13 02:00:00
