em [gr/hr],Date
4.714176040994377,2021-01-29 00:00:00
2.0870702482334167,2021-01-29 01:00:00
1.0701013691530035,2021-01-29 02:00:00
0.6781782774110767,2021-01-29 03:00:00
0.5908402007533975,2021-01-29 04:00:00
0.745353708505307,2021-01-29 05:00:00
3.0092862275147425,2021-01-29 06:00:00
6.7199704901291994,2021-01-29 07:00:00
13.822709743373613,2021-01-29 08:00:00
15.653469511199066,2021-01-29 09:00:00
14.188389022215476,2021-01-29 10:00:00
13.83046125588529,2021-01-29 11:00:00
14.338475378860492,2021-01-29 12:00:00
13.535887592018689,2021-01-29 13:00:00
13.854040304963501,2021-01-29 14:00:00
13.272853101037832,2021-01-29 15:00:00
15.744016987368209,2021-01-29 16:00:00
17.030510222842402,2021-01-29 17:00:00
19.70072587851928,2021-01-29 18:00:00
16.089597103593828,2021-01-29 19:00:00
15.452826018043675,2021-01-29 20:00:00
12.937293237891353,2021-01-29 21:00:00
9.848456952167911,2021-01-29 22:00:00
8.230994856528193,2021-01-29 23:00:00
6.830529956366102,2021-01-30 00:00:00
6.227897580732445,2021-01-30 01:00:00
4.158000202763068,2021-01-30 02:00:00
3.0040731507462386,2021-01-30 03:00:00
2.3377600546829864,2021-01-30 04:00:00
2.1413377632801853,2021-01-30 05:00:00
3.2133376106246034,2021-01-30 06:00:00
4.373478044328546,2021-01-30 07:00:00
6.744462074691885,2021-01-30 08:00:00
8.519594760598448,2021-01-30 09:00:00
8.54954023507986,2021-01-30 10:00:00
9.35674737458953,2021-01-30 11:00:00
12.547305886424361,2021-01-30 12:00:00
16.098751902510713,2021-01-30 13:00:00
17.348357810214484,2021-01-30 14:00:00
13.960500732289855,2021-01-30 15:00:00
10.305630210613689,2021-01-30 16:00:00
10.441438209073569,2021-01-30 17:00:00
10.633348973202676,2021-01-30 18:00:00
10.581277670998894,2021-01-30 19:00:00
9.492354237446282,2021-01-30 20:00:00
8.531930719077643,2021-01-30 21:00:00
8.539015011716176,2021-01-30 22:00:00
7.359825604402096,2021-01-30 23:00:00
5.823589538779858,2021-01-31 00:00:00
5.9565924764277,2021-01-31 01:00:00
4.135345684160239,2021-01-31 02:00:00
3.2070277925261994,2021-01-31 03:00:00
2.6403790898957045,2021-01-31 04:00:00
2.3734920184279353,2021-01-31 05:00:00
3.100654387857424,2021-01-31 06:00:00
2.8080133592720693,2021-01-31 07:00:00
3.304209401475954,2021-01-31 08:00:00
4.287330948617922,2021-01-31 09:00:00
4.734180367602052,2021-01-31 10:00:00
5.0765629025545485,2021-01-31 11:00:00
6.362421909734982,2021-01-31 12:00:00
9.391689172325227,2021-01-31 13:00:00
12.551622901022279,2021-01-31 14:00:00
11.255123952496533,2021-01-31 15:00:00
10.185175729762214,2021-01-31 16:00:00
11.257661982696334,2021-01-31 17:00:00
12.192279336253238,2021-01-31 18:00:00
10.436433660844536,2021-01-31 19:00:00
7.8519669670650485,2021-01-31 20:00:00
7.53619656340336,2021-01-31 21:00:00
8.52555106949766,2021-01-31 22:00:00
7.120216390263752,2021-01-31 23:00:00
3.3243765341890867,2021-02-01 00:00:00
1.5922515827342865,2021-02-01 01:00:00
0.7517558361151848,2021-02-01 02:00:00
0.4845093548650972,2021-02-01 03:00:00
0.4237276112401471,2021-02-01 04:00:00
0.6121040350561594,2021-02-01 05:00:00
2.9162667858846687,2021-02-01 06:00:00
7.963160030422134,2021-02-01 07:00:00
13.956447057578952,2021-02-01 08:00:00
15.112123607165904,2021-02-01 09:00:00
13.9651782523374,2021-02-01 10:00:00
13.690334701125748,2021-02-01 11:00:00
14.04600513269631,2021-02-01 12:00:00
12.718231978235256,2021-02-01 13:00:00
13.0234893920234,2021-02-01 14:00:00
12.558417145732037,2021-02-01 15:00:00
15.116612703992484,2021-02-01 16:00:00
16.13117371557923,2021-02-01 17:00:00
18.886037572400788,2021-02-01 18:00:00
15.644923199232958,2021-02-01 19:00:00
14.389586893941445,2021-02-01 20:00:00
11.280143359827186,2021-02-01 21:00:00
7.9413975372771555,2021-02-01 22:00:00
5.949823562255183,2021-02-01 23:00:00
3.3243765341890867,2021-02-02 00:00:00
1.5922515827342865,2021-02-02 01:00:00
0.7517558361151848,2021-02-02 02:00:00
0.4845093548650972,2021-02-02 03:00:00
0.4237276112401471,2021-02-02 04:00:00
0.6121040350561594,2021-02-02 05:00:00
2.9162667858846687,2021-02-02 06:00:00
7.963160030422134,2021-02-02 07:00:00
13.956447057578952,2021-02-02 08:00:00
15.112123607165904,2021-02-02 09:00:00
13.9651782523374,2021-02-02 10:00:00
13.690334701125748,2021-02-02 11:00:00
14.04600513269631,2021-02-02 12:00:00
12.718231978235256,2021-02-02 13:00:00
13.0234893920234,2021-02-02 14:00:00
12.558417145732037,2021-02-02 15:00:00
15.116612703992484,2021-02-02 16:00:00
16.13117371557923,2021-02-02 17:00:00
18.886037572400788,2021-02-02 18:00:00
15.644923199232958,2021-02-02 19:00:00
14.389586893941445,2021-02-02 20:00:00
11.280143359827186,2021-02-02 21:00:00
7.9413975372771555,2021-02-02 22:00:00
5.949823562255183,2021-02-02 23:00:00
