em [gr/hr],Date
17.740675124829412,2021-12-11 00:00:00
16.63255269351007,2021-12-11 01:00:00
10.758558441988548,2021-12-11 02:00:00
7.612715185758452,2021-12-11 03:00:00
5.86950099163242,2021-12-11 04:00:00
5.265508060364551,2021-12-11 05:00:00
9.638018729713203,2021-12-11 06:00:00
13.415341555967258,2021-12-11 07:00:00
19.885006500059394,2021-12-11 08:00:00
23.560075682565802,2021-12-11 09:00:00
22.363443362674893,2021-12-11 10:00:00
24.328950881890183,2021-12-11 11:00:00
34.45648734160873,2021-12-11 12:00:00
45.88808847216047,2021-12-11 13:00:00
49.24865594356572,2021-12-11 14:00:00
37.81117570043765,2021-12-11 15:00:00
25.742238021957924,2021-12-11 16:00:00
26.042037314583556,2021-12-11 17:00:00
26.390659499032985,2021-12-11 18:00:00
26.193374816320024,2021-12-11 19:00:00
23.678483560307505,2021-12-11 20:00:00
21.067877766952826,2021-12-11 21:00:00
21.143641202317827,2021-12-11 22:00:00
18.0986009103841,2021-12-11 23:00:00
16.20479775082961,2021-12-12 00:00:00
16.03142746018905,2021-12-12 01:00:00
10.652961623692303,2021-12-12 02:00:00
8.170425972753037,2021-12-12 03:00:00
6.604307589518343,2021-12-12 04:00:00
5.926970501085313,2021-12-12 05:00:00
9.230643929794587,2021-12-12 06:00:00
8.495141674777997,2021-12-12 07:00:00
9.818057207125852,2021-12-12 08:00:00
12.423072986960992,2021-12-12 09:00:00
13.21796891765581,2021-12-12 10:00:00
13.214473221086763,2021-12-12 11:00:00
16.18991009019571,2021-12-12 12:00:00
25.64731283837324,2021-12-12 13:00:00
35.914881534083,2021-12-12 14:00:00
32.3622882654565,2021-12-12 15:00:00
29.339958008312493,2021-12-12 16:00:00
32.466137018283995,2021-12-12 17:00:00
34.980087532939045,2021-12-12 18:00:00
28.269717191698305,2021-12-12 19:00:00
19.494062546338814,2021-12-12 20:00:00
18.42313676803044,2021-12-12 21:00:00
22.74859191045681,2021-12-12 22:00:00
20.37306146072943,2021-12-12 23:00:00
7.999057201880803,2021-12-13 00:00:00
3.393741500322159,2021-12-13 01:00:00
1.5010972428358538,2021-12-13 02:00:00
1.0904844950017596,2021-12-13 03:00:00
0.9967232979104668,2021-12-13 04:00:00
1.3645382086843834,2021-12-13 05:00:00
9.96975537089949,2021-12-13 06:00:00
22.35970185691447,2021-12-13 07:00:00
38.91409493804258,2021-12-13 08:00:00
43.3670669555351,2021-12-13 09:00:00
40.317712031661216,2021-12-13 10:00:00
39.13005989849731,2021-12-13 11:00:00
