em [gr/yr],Date
0.20203653856653092,2021-01-29 00:00:00
0.09900088931130549,2021-01-29 01:00:00
0.055446469082829186,2021-01-29 02:00:00
0.034829685489701064,2021-01-29 03:00:00
0.029701479840219088,2021-01-29 04:00:00
0.03706744812860737,2021-01-29 05:00:00
0.08531714329005377,2021-01-29 06:00:00
0.20746191065606293,2021-01-29 07:00:00
0.48004180810169117,2021-01-29 08:00:00
0.5250414524715978,2021-01-29 09:00:00
0.45787965880322756,2021-01-29 10:00:00
0.44740336430511934,2021-01-29 11:00:00
0.4628594971279193,2021-01-29 12:00:00
0.4700707727811363,2021-01-29 13:00:00
0.4799834889985546,2021-01-29 14:00:00
0.45963104560271234,2021-01-29 15:00:00
0.5131323101962402,2021-01-29 16:00:00
0.5576704231358942,2021-01-29 17:00:00
0.6261377230692704,2021-01-29 18:00:00
0.595464651768226,2021-01-29 19:00:00
0.5707329716242735,2021-01-29 20:00:00
0.49372207138595126,2021-01-29 21:00:00
0.39787874013796526,2021-01-29 22:00:00
0.33573773526237927,2021-01-29 23:00:00
0.25964002131088615,2021-01-30 00:00:00
0.2215503036904408,2021-01-30 01:00:00
0.1541181491436409,2021-01-30 02:00:00
0.11476007492669249,2021-01-30 03:00:00
0.09122732090409102,2021-01-30 04:00:00
0.08537932321859569,2021-01-30 05:00:00
0.10360157139883736,2021-01-30 06:00:00
0.13576859468450314,2021-01-30 07:00:00
0.21632063128410242,2021-01-30 08:00:00
0.3013188435659724,2021-01-30 09:00:00
0.33194679214273237,2021-01-30 10:00:00
0.3658366909529345,2021-01-30 11:00:00
0.4441251228929366,2021-01-30 12:00:00
0.528032274046664,2021-01-30 13:00:00
0.5707079859988781,2021-01-30 14:00:00
0.5033021877168223,2021-01-30 15:00:00
0.4237959422258751,2021-01-30 16:00:00
0.43070379567603245,2021-01-30 17:00:00
0.4397255247414713,2021-01-30 18:00:00
0.4385280112605672,2021-01-30 19:00:00
0.3919356186768505,2021-01-30 20:00:00
0.35646344832261684,2021-01-30 21:00:00
0.35512199527195343,2021-01-30 22:00:00
0.30790875429315545,2021-01-30 23:00:00
0.1997444998839873,2021-01-31 00:00:00
0.21078574025445423,2021-01-31 01:00:00
0.15458887732104148,2021-01-31 02:00:00
0.12166448126199508,2021-01-31 03:00:00
0.10295084849596556,2021-01-31 04:00:00
0.09327545971678036,2021-01-31 05:00:00
0.10094014120159096,2021-01-31 06:00:00
0.09003312711242153,2021-01-31 07:00:00
0.10788396893574827,2021-01-31 08:00:00
0.14251675681316342,2021-01-31 09:00:00
0.17023467605330328,2021-01-31 10:00:00
0.2047113785713571,2021-01-31 11:00:00
0.2614232277748058,2021-01-31 12:00:00
0.3388016403628,2021-01-31 13:00:00
0.4097383027563326,2021-01-31 14:00:00
0.3674488280099059,2021-01-31 15:00:00
0.3317930530861918,2021-01-31 16:00:00
0.36558298952715274,2021-01-31 17:00:00
0.39780617023511206,2021-01-31 18:00:00
0.37962165014675375,2021-01-31 19:00:00
0.3297070397724387,2021-01-31 20:00:00
0.3214085316643727,2021-01-31 21:00:00
0.317251142261597,2021-01-31 22:00:00
0.23496370416768617,2021-01-31 23:00:00
0.14068363513859206,2021-02-01 00:00:00
0.07634128393636766,2021-02-01 01:00:00
0.039015150706686284,2021-02-01 02:00:00
0.023602352533431587,2021-02-01 03:00:00
0.019738918317005423,2021-02-01 04:00:00
0.02918181620762834,2021-02-01 05:00:00
0.08050326213405637,2021-02-01 06:00:00
0.30027367507569297,2021-02-01 07:00:00
0.4835826477979597,2021-02-01 08:00:00
0.49238038804729684,2021-02-01 09:00:00
0.4523551481381853,2021-02-01 10:00:00
0.45071754156299176,2021-02-01 11:00:00
0.4602232613892515,2021-02-01 12:00:00
0.44507107216309394,2021-02-01 13:00:00
0.4492974407537259,2021-02-01 14:00:00
0.4414384846304895,2021-02-01 15:00:00
0.49569850544717475,2021-02-01 16:00:00
0.5333516908533387,2021-02-01 17:00:00
0.6011957820891878,2021-02-01 18:00:00
0.5622022199128256,2021-02-01 19:00:00
0.507042264942964,2021-02-01 20:00:00
0.42536225916074405,2021-02-01 21:00:00
0.31428307060577787,2021-02-01 22:00:00
0.23802430526040713,2021-02-01 23:00:00
0.14068363513859206,2021-02-02 00:00:00
0.07634128393636766,2021-02-02 01:00:00
0.039015150706686284,2021-02-02 02:00:00
0.023602352533431587,2021-02-02 03:00:00
0.019738918317005423,2021-02-02 04:00:00
0.02918181620762834,2021-02-02 05:00:00
0.08050326213405637,2021-02-02 06:00:00
0.30027367507569297,2021-02-02 07:00:00
0.4835826477979597,2021-02-02 08:00:00
0.49238038804729684,2021-02-02 09:00:00
0.4523551481381853,2021-02-02 10:00:00
0.45071754156299176,2021-02-02 11:00:00
0.4602232613892515,2021-02-02 12:00:00
0.44507107216309394,2021-02-02 13:00:00
0.4492974407537259,2021-02-02 14:00:00
0.4414384846304895,2021-02-02 15:00:00
0.49569850544717475,2021-02-02 16:00:00
0.5333516908533387,2021-02-02 17:00:00
0.6011957820891878,2021-02-02 18:00:00
0.5622022199128256,2021-02-02 19:00:00
0.507042264942964,2021-02-02 20:00:00
0.42536225916074405,2021-02-02 21:00:00
0.31428307060577787,2021-02-02 22:00:00
0.23802430526040713,2021-02-02 23:00:00
