em [gr/yr],Date
0.9560567691062035,2021-12-11 00:00:00
0.795458371790164,2021-12-11 01:00:00
0.5650443434103278,2021-12-11 02:00:00
0.42638719460457275,2021-12-11 03:00:00
0.34140688558818355,2021-12-11 04:00:00
0.3228390515202779,2021-12-11 05:00:00
0.3436668779721673,2021-12-11 06:00:00
0.4389680915285325,2021-12-11 07:00:00
0.7223394775837348,2021-12-11 08:00:00
1.0660120081563806,2021-12-11 09:00:00
1.225138695138959,2021-12-11 10:00:00
1.3548354845144333,2021-12-11 11:00:00
1.5758478212951657,2021-12-11 12:00:00
1.804524689969717,2021-12-11 13:00:00
1.9557374502020335,2021-12-11 14:00:00
1.803742959738168,2021-12-11 15:00:00
1.6045192447002197,2021-12-11 16:00:00
1.6323011552334368,2021-12-11 17:00:00
1.669564593138295,2021-12-11 18:00:00
1.6668832925660633,2021-12-11 19:00:00
1.4855795552398046,2021-12-11 20:00:00
1.3578516067601847,2021-12-11 21:00:00
1.3505970181485483,2021-12-11 22:00:00
1.1745044390647403,2021-12-11 23:00:00
0.6989631916367891,2021-12-12 00:00:00
0.753625609499795,2021-12-12 01:00:00
0.5686799551106156,2021-12-12 02:00:00
0.4506157603303613,2021-12-12 03:00:00
0.38565842618269797,2021-12-12 04:00:00
0.35013049691854153,2021-12-12 05:00:00
0.33720455229143775,2021-12-12 06:00:00
0.2967831714258704,2021-12-12 07:00:00
0.3610941817268513,2021-12-12 08:00:00
0.4854974510159632,2021-12-12 09:00:00
0.6026945420162421,2021-12-12 10:00:00
0.7627626700131016,2021-12-12 11:00:00
0.984356418314052,2021-12-12 12:00:00
1.2106757313443128,2021-12-12 13:00:00
1.3957378527318434,2021-12-12 14:00:00
1.2489405146863994,2021-12-12 15:00:00
1.1260005153363997,2021-12-12 16:00:00
1.2387658191621906,2021-12-12 17:00:00
1.3532220882307386,2021-12-12 18:00:00
1.3634892332035666,2021-12-12 19:00:00
1.2551950379017478,2021-12-12 20:00:00
1.2320633752403927,2021-12-12 21:00:00
1.1519826864001077,2021-12-12 22:00:00
0.8031337919389716,2021-12-12 23:00:00
0.5408251273539083,2021-12-13 00:00:00
0.30699482758691854,2021-12-13 01:00:00
0.16007506976630925,2021-12-13 02:00:00
0.09406600420172657,2021-12-13 03:00:00
0.07745232729798657,2021-12-13 04:00:00
0.11621373724510357,2021-12-13 05:00:00
0.2295737282304194,2021-12-13 06:00:00
1.0740748767551,2021-12-13 07:00:00
1.6956452503151513,2021-12-13 08:00:00
1.67400787949836,2021-12-13 09:00:00
1.5307553596824355,2021-12-13 10:00:00
1.5402167590317442,2021-12-13 11:00:00
1.5678922067810686,2021-12-13 12:00:00
1.5914717531299603,2021-12-13 13:00:00
1.5950539418888687,2021-12-13 14:00:00
1.5795497843714168,2021-12-13 15:00:00
1.6891893124645943,2021-12-13 16:00:00
1.8254548611315842,2021-12-13 17:00:00
2.0050491447835976,2021-12-13 18:00:00
2.0086240020374504,2021-12-13 19:00:00
1.7929864099713455,2021-12-13 20:00:00
1.5561896988895993,2021-12-13 21:00:00
1.1783188929404123,2021-12-13 22:00:00
0.8950345306313066,2021-12-13 23:00:00
0.5408251273539083,2021-12-14 00:00:00
0.30699482758691854,2021-12-14 01:00:00
0.16007506976630925,2021-12-14 02:00:00
0.09406600420172657,2021-12-14 03:00:00
0.07745232729798657,2021-12-14 04:00:00
0.11621373724510357,2021-12-14 05:00:00
0.2295737282304194,2021-12-14 06:00:00
1.0740748767551,2021-12-14 07:00:00
1.6956452503151513,2021-12-14 08:00:00
1.67400787949836,2021-12-14 09:00:00
1.5307553596824355,2021-12-14 10:00:00
1.5402167590317442,2021-12-14 11:00:00
1.5678922067810686,2021-12-14 12:00:00
1.5914717531299603,2021-12-14 13:00:00
1.5950539418888687,2021-12-14 14:00:00
1.5795497843714168,2021-12-14 15:00:00
1.6891893124645943,2021-12-14 16:00:00
1.8254548611315842,2021-12-14 17:00:00
2.0050491447835976,2021-12-14 18:00:00
2.0086240020374504,2021-12-14 19:00:00
1.7929864099713455,2021-12-14 20:00:00
1.5561896988895993,2021-12-14 21:00:00
1.1783188929404123,2021-12-14 22:00:00
0.8950345306313066,2021-12-14 23:00:00
0.5408251273539083,2021-12-15 00:00:00
0.30699482758691854,2021-12-15 01:00:00
0.16007506976630925,2021-12-15 02:00:00
0.09406600420172657,2021-12-15 03:00:00
0.07745232729798657,2021-12-15 04:00:00
0.11621373724510357,2021-12-15 05:00:00
0.2295737282304194,2021-12-15 06:00:00
1.0740748767551,2021-12-15 07:00:00
1.6956452503151513,2021-12-15 08:00:00
1.67400787949836,2021-12-15 09:00:00
1.5307553596824355,2021-12-15 10:00:00
1.5402167590317442,2021-12-15 11:00:00
1.5678922067810686,2021-12-15 12:00:00
1.5914717531299603,2021-12-15 13:00:00
1.5950539418888687,2021-12-15 14:00:00
1.5795497843714168,2021-12-15 15:00:00
1.6891893124645943,2021-12-15 16:00:00
1.8254548611315842,2021-12-15 17:00:00
2.0050491447835976,2021-12-15 18:00:00
2.0086240020374504,2021-12-15 19:00:00
1.7929864099713455,2021-12-15 20:00:00
1.5561896988895993,2021-12-15 21:00:00
1.1783188929404123,2021-12-15 22:00:00
0.8950345306313066,2021-12-15 23:00:00
0.5408251273539083,2021-12-16 00:00:00
0.30699482758691854,2021-12-16 01:00:00
0.16007506976630925,2021-12-16 02:00:00
0.09406600420172657,2021-12-16 03:00:00
0.07745232729798657,2021-12-16 04:00:00
0.11621373724510357,2021-12-16 05:00:00
0.2295737282304194,2021-12-16 06:00:00
