em [gr/hr],Date
0.32677312613823617,2021-03-17 00:00:00
0.16606379826603626,2021-03-17 01:00:00
0.07525212866431143,2021-03-17 02:00:00
0.03999559083081616,2021-03-17 03:00:00
0.034164621723573964,2021-03-17 04:00:00
0.056209074500624276,2021-03-17 05:00:00
0.11755255703339178,2021-03-17 06:00:00
0.5413029173185268,2021-03-17 07:00:00
1.2425926996941943,2021-03-17 08:00:00
1.3546501590233038,2021-03-17 09:00:00
1.2328395893413107,2021-03-17 10:00:00
1.2219914300094255,2021-03-17 11:00:00
1.246979890883432,2021-03-17 12:00:00
1.3222501147475165,2021-03-17 13:00:00
1.3466539732278702,2021-03-17 14:00:00
1.2880532499929294,2021-03-17 15:00:00
1.3397493395211493,2021-03-17 16:00:00
1.4296670095403379,2021-03-17 17:00:00
1.5860368134743745,2021-03-17 18:00:00
1.415651868743787,2021-03-17 19:00:00
1.2858825928835826,2021-03-17 20:00:00
1.0488706198270812,2021-03-17 21:00:00
0.7818600048022348,2021-03-17 22:00:00
0.5764917866698658,2021-03-17 23:00:00
0.32677312613823617,2021-03-18 00:00:00
0.16606379826603626,2021-03-18 01:00:00
0.07525212866431143,2021-03-18 02:00:00
0.03999559083081616,2021-03-18 03:00:00
0.034164621723573964,2021-03-18 04:00:00
0.056209074500624276,2021-03-18 05:00:00
0.11755255703339178,2021-03-18 06:00:00
0.5413029173185268,2021-03-18 07:00:00
1.2425926996941943,2021-03-18 08:00:00
1.3546501590233038,2021-03-18 09:00:00
1.2328395893413107,2021-03-18 10:00:00
1.2219914300094255,2021-03-18 11:00:00
1.246979890883432,2021-03-18 12:00:00
1.3222501147475165,2021-03-18 13:00:00
1.3466539732278702,2021-03-18 14:00:00
1.2880532499929294,2021-03-18 15:00:00
1.3397493395211493,2021-03-18 16:00:00
1.4296670095403379,2021-03-18 17:00:00
1.5860368134743745,2021-03-18 18:00:00
1.415651868743787,2021-03-18 19:00:00
1.2858825928835826,2021-03-18 20:00:00
1.0488706198270812,2021-03-18 21:00:00
0.7818600048022348,2021-03-18 22:00:00
0.5764917866698658,2021-03-18 23:00:00
0.4895721045881418,2021-03-19 00:00:00
0.2250252579246541,2021-03-19 01:00:00
0.11538531889136144,2021-03-19 02:00:00
0.06590202560866182,2021-03-19 03:00:00
0.054793575750738205,2021-03-19 04:00:00
0.07343156975396598,2021-03-19 05:00:00
0.13060861714087618,2021-03-19 06:00:00
0.4270149815218732,2021-03-19 07:00:00
1.2346424091519639,2021-03-19 08:00:00
1.4047930474647319,2021-03-19 09:00:00
1.248589051418042,2021-03-19 10:00:00
1.230995363843022,2021-03-19 11:00:00
1.2788352734073851,2021-03-19 12:00:00
1.409099444563597,2021-03-19 13:00:00
1.4440850334684692,2021-03-19 14:00:00
1.3896689977411374,2021-03-19 15:00:00
1.4348980294237013,2021-03-19 16:00:00
1.560674686177526,2021-03-19 17:00:00
1.7046744257311919,2021-03-19 18:00:00
1.484144076545396,2021-03-19 19:00:00
1.4087058446686775,2021-03-19 20:00:00
1.240542377255706,2021-03-19 21:00:00
1.007861811737632,2021-03-19 22:00:00
0.8397909733109934,2021-03-19 23:00:00
0.6589701620548343,2021-03-20 00:00:00
