em [gr/hr],Date
0.6589701620548343,2021-12-11 00:00:00
0.6255627816247732,2021-12-11 01:00:00
0.4304725806784987,2021-12-11 02:00:00
0.31370748182143665,2021-12-11 03:00:00
0.24054248023871538,2021-12-11 04:00:00
0.2254484425569341,2021-12-11 05:00:00
0.23460061235480276,2021-12-11 06:00:00
0.3076915765445545,2021-12-11 07:00:00
0.5486564045799107,2021-12-11 08:00:00
0.7500656442759017,2021-12-11 09:00:00
0.7605533226559902,2021-12-11 10:00:00
0.8381671664031798,2021-12-11 11:00:00
1.137344081569408,2021-12-11 12:00:00
1.4668421841402535,2021-12-11 13:00:00
1.599601949218137,2021-12-11 14:00:00
1.28657501442226,2021-12-11 15:00:00
0.9504886671724706,2021-12-11 16:00:00
0.9608017848232294,2021-12-11 17:00:00
0.9905813961632886,2021-12-11 18:00:00
0.9898254104612284,2021-12-11 19:00:00
0.8706852459488428,2021-12-11 20:00:00
0.7885702474884724,2021-12-11 21:00:00
0.7906007519958859,2021-12-11 22:00:00
0.6885517984975331,2021-12-11 23:00:00
0.5353761881023777,2021-12-12 00:00:00
0.5871843287875586,2021-12-12 01:00:00
0.42707592802850247,2021-12-12 02:00:00
0.3337159902775976,2021-12-12 03:00:00
0.27578709972131377,2021-12-12 04:00:00
0.24496184335536886,2021-12-12 05:00:00
0.23056786900287918,2021-12-12 06:00:00
0.19750875632373566,2021-12-12 07:00:00
0.2464855891049717,2021-12-12 08:00:00
0.35022462013051936,2021-12-12 09:00:00
0.38198077649576667,2021-12-12 10:00:00
0.41554232003987235,2021-12-12 11:00:00
0.5453138767672607,2021-12-12 12:00:00
0.8339585595248495,2021-12-12 13:00:00
1.1354696304578062,2021-12-12 14:00:00
0.995364505460372,2021-12-12 15:00:00
0.8972737420604858,2021-12-12 16:00:00
0.9933114699547977,2021-12-12 17:00:00
1.0907202806227383,2021-12-12 18:00:00
0.9412527065529481,2021-12-12 19:00:00
0.7007329610468138,2021-12-12 20:00:00
0.6842752440379903,2021-12-12 21:00:00
0.7760151653841005,2021-12-12 22:00:00
0.6291217579335742,2021-12-12 23:00:00
0.32677312613823617,2021-12-13 00:00:00
0.16606379826603626,2021-12-13 01:00:00
0.07525212866431143,2021-12-13 02:00:00
0.03999559083081616,2021-12-13 03:00:00
0.034164621723573964,2021-12-13 04:00:00
0.056209074500624276,2021-12-13 05:00:00
0.11755255703339178,2021-12-13 06:00:00
0.5413029173185268,2021-12-13 07:00:00
1.2425926996941943,2021-12-13 08:00:00
1.3546501590233038,2021-12-13 09:00:00
1.2328395893413107,2021-12-13 10:00:00
1.2219914300094255,2021-12-13 11:00:00
1.246979890883432,2021-12-13 12:00:00
1.3222501147475165,2021-12-13 13:00:00
1.3466539732278702,2021-12-13 14:00:00
1.2880532499929294,2021-12-13 15:00:00
1.3397493395211493,2021-12-13 16:00:00
1.4296670095403379,2021-12-13 17:00:00
1.5860368134743745,2021-12-13 18:00:00
1.415651868743787,2021-12-13 19:00:00
1.2858825928835826,2021-12-13 20:00:00
1.0488706198270812,2021-12-13 21:00:00
0.7818600048022348,2021-12-13 22:00:00
0.5764917866698658,2021-12-13 23:00:00
0.32677312613823617,2021-12-14 00:00:00
0.16606379826603626,2021-12-14 01:00:00
0.07525212866431143,2021-12-14 02:00:00
0.03999559083081616,2021-12-14 03:00:00
0.034164621723573964,2021-12-14 04:00:00
0.056209074500624276,2021-12-14 05:00:00
0.11755255703339178,2021-12-14 06:00:00
0.5413029173185268,2021-12-14 07:00:00
1.2425926996941943,2021-12-14 08:00:00
1.3546501590233038,2021-12-14 09:00:00
1.2328395893413107,2021-12-14 10:00:00
1.2219914300094255,2021-12-14 11:00:00
1.246979890883432,2021-12-14 12:00:00
1.3222501147475165,2021-12-14 13:00:00
1.3466539732278702,2021-12-14 14:00:00
1.2880532499929294,2021-12-14 15:00:00
1.3397493395211493,2021-12-14 16:00:00
1.4296670095403379,2021-12-14 17:00:00
1.5860368134743745,2021-12-14 18:00:00
1.415651868743787,2021-12-14 19:00:00
1.2858825928835826,2021-12-14 20:00:00
1.0488706198270812,2021-12-14 21:00:00
0.7818600048022348,2021-12-14 22:00:00
0.5764917866698658,2021-12-14 23:00:00
0.32677312613823617,2021-12-15 00:00:00
0.16606379826603626,2021-12-15 01:00:00
0.07525212866431143,2021-12-15 02:00:00
0.03999559083081616,2021-12-15 03:00:00
0.034164621723573964,2021-12-15 04:00:00
0.056209074500624276,2021-12-15 05:00:00
0.11755255703339178,2021-12-15 06:00:00
0.5413029173185268,2021-12-15 07:00:00
1.2425926996941943,2021-12-15 08:00:00
1.3546501590233038,2021-12-15 09:00:00
1.2328395893413107,2021-12-15 10:00:00
1.2219914300094255,2021-12-15 11:00:00
1.246979890883432,2021-12-15 12:00:00
1.3222501147475165,2021-12-15 13:00:00
1.3466539732278702,2021-12-15 14:00:00
1.2880532499929294,2021-12-15 15:00:00
1.3397493395211493,2021-12-15 16:00:00
1.4296670095403379,2021-12-15 17:00:00
1.5860368134743745,2021-12-15 18:00:00
1.415651868743787,2021-12-15 19:00:00
1.2858825928835826,2021-12-15 20:00:00
1.0488706198270812,2021-12-15 21:00:00
0.7818600048022348,2021-12-15 22:00:00
0.5764917866698658,2021-12-15 23:00:00
0.32677312613823617,2021-12-16 00:00:00
0.16606379826603626,2021-12-16 01:00:00
0.07525212866431143,2021-12-16 02:00:00
0.03999559083081616,2021-12-16 03:00:00
0.034164621723573964,2021-12-16 04:00:00
0.056209074500624276,2021-12-16 05:00:00
0.11755255703339178,2021-12-16 06:00:00
