em [gr/hr],Date
0.9664525246440964,2021-03-17 00:00:00
0.5038489634666801,2021-03-17 01:00:00
0.24973993379222464,2021-03-17 02:00:00
0.15202781148473576,2021-03-17 03:00:00
0.12887095189473546,2021-03-17 04:00:00
0.1908957477845335,2021-03-17 05:00:00
0.6179063782652143,2021-03-17 06:00:00
2.0918303208220936,2021-03-17 07:00:00
3.563931821910749,2021-03-17 08:00:00
3.7278344813461732,2021-03-17 09:00:00
3.4283441430820343,2021-03-17 10:00:00
3.3956337546703352,2021-03-17 11:00:00
3.472570834314974,2021-03-17 12:00:00
3.318491596882774,2021-03-17 13:00:00
3.3685054162780137,2021-03-17 14:00:00
3.280370101633258,2021-03-17 15:00:00
3.738328530642833,2021-03-17 16:00:00
4.007990550974634,2021-03-17 17:00:00
4.568990443672449,2021-03-17 18:00:00
4.087403830182306,2021-03-17 19:00:00
3.712000760473316,2021-03-17 20:00:00
3.040395840065189,2021-03-17 21:00:00
2.215800354077649,2021-03-17 22:00:00
1.6685203291335282,2021-03-17 23:00:00
0.9664525246440964,2021-03-18 00:00:00
0.5038489634666801,2021-03-18 01:00:00
0.24973993379222464,2021-03-18 02:00:00
0.15202781148473576,2021-03-18 03:00:00
0.12887095189473546,2021-03-18 04:00:00
0.1908957477845335,2021-03-18 05:00:00
0.6179063782652143,2021-03-18 06:00:00
2.0918303208220936,2021-03-18 07:00:00
3.563931821910749,2021-03-18 08:00:00
3.7278344813461732,2021-03-18 09:00:00
3.4283441430820343,2021-03-18 10:00:00
3.3956337546703352,2021-03-18 11:00:00
3.472570834314974,2021-03-18 12:00:00
3.318491596882774,2021-03-18 13:00:00
3.3685054162780137,2021-03-18 14:00:00
3.280370101633258,2021-03-18 15:00:00
3.738328530642833,2021-03-18 16:00:00
4.007990550974634,2021-03-18 17:00:00
4.568990443672449,2021-03-18 18:00:00
4.087403830182306,2021-03-18 19:00:00
3.712000760473316,2021-03-18 20:00:00
3.040395840065189,2021-03-18 21:00:00
2.215800354077649,2021-03-18 22:00:00
1.6685203291335282,2021-03-18 23:00:00
1.3885180837814544,2021-03-19 00:00:00
0.657883988662707,2021-03-19 01:00:00
0.35737187801625947,2021-03-19 02:00:00
0.22318365205351365,2021-03-19 03:00:00
0.19097353605695228,2021-03-19 04:00:00
0.24037692812268274,2021-03-19 05:00:00
0.6497741324482506,2021-03-19 06:00:00
1.5605340505496752,2021-03-19 07:00:00
3.5355410610851448,2021-03-19 08:00:00
3.9261072595395516,2021-03-19 09:00:00
3.474758957353294,2021-03-19 10:00:00
3.39550474327947,2021-03-19 11:00:00
3.516760575597644,2021-03-19 12:00:00
3.5168753085288165,2021-03-19 13:00:00
3.59518610902833,2021-03-19 14:00:00
3.4451243418232744,2021-03-19 15:00:00
3.8908672747346174,2021-03-19 16:00:00
4.2222981904701875,2021-03-19 17:00:00
4.775578880929945,2021-03-19 18:00:00
4.285274273993371,2021-03-19 19:00:00
4.106121783927894,2021-03-19 20:00:00
3.522461883702244,2021-03-19 21:00:00
2.7931337508132943,2021-03-19 22:00:00
2.347421531590602,2021-03-19 23:00:00
1.856441163087352,2021-03-20 00:00:00
1.634445307530774,2021-03-20 01:00:00
1.1212728830763736,2021-03-20 02:00:00
0.8254412941334612,2021-03-20 03:00:00
0.6495980514489006,2021-03-20 04:00:00
0.6041940209596302,2021-03-20 05:00:00
0.7733540087871433,2021-03-20 06:00:00
1.0269757837376767,2021-03-20 07:00:00
1.6337517885740607,2021-03-20 08:00:00
2.1994463857121147,2021-03-20 09:00:00
2.335867366401316,2021-03-20 10:00:00
2.568906231952636,2021-03-20 11:00:00
3.2497141508569,2021-03-20 12:00:00
3.9927150178589272,2021-03-20 13:00:00
4.3150350726147915,2021-03-20 14:00:00
3.6606909807725994,2021-03-20 15:00:00
2.9261666560543955,2021-03-20 16:00:00
2.969784553437737,2021-03-20 17:00:00
3.0324155949821425,2021-03-20 18:00:00
3.0227767624235553,2021-03-20 19:00:00
2.7007124149697788,2021-03-20 20:00:00
2.4469969796983735,2021-03-20 21:00:00
2.4423976712277677,2021-03-20 22:00:00
2.114885979483395,2021-03-20 23:00:00
1.4830077856604698,2021-03-21 00:00:00
1.555435705351166,2021-03-21 01:00:00
1.1204841388627564,2021-03-21 02:00:00
0.8772512181964823,2021-03-21 03:00:00
0.7344442686532551,2021-03-21 04:00:00
0.6625279485273401,2021-03-21 05:00:00
0.7515400418854244,2021-03-21 06:00:00
0.6716114297745032,2021-03-21 07:00:00
0.8024491113631262,2021-03-21 08:00:00
1.0603661233150703,2021-03-21 09:00:00
1.2246374384502243,2021-03-21 10:00:00
1.4096861560356366,2021-03-21 11:00:00
1.7942560201520834,2021-03-21 12:00:00
2.454946366966591,2021-03-21 13:00:00
3.1023973596234677,2021-03-21 14:00:00
2.7758417134117472,2021-03-21 15:00:00
2.507910151420538,2021-03-21 16:00:00
2.767504941859615,2021-03-21 17:00:00
3.009365793003057,2021-03-21 18:00:00
2.7454120020043957,2021-03-21 19:00:00
2.252214378395322,2021-03-21 20:00:00
2.1860780082989595,2021-03-21 21:00:00
2.2752221419227183,2021-03-21 22:00:00
1.7666324176649901,2021-03-21 23:00:00
0.9664525246440964,2021-03-22 00:00:00
0.5038489634666801,2021-03-22 01:00:00
0.24973993379222464,2021-03-22 02:00:00
0.15202781148473576,2021-03-22 03:00:00
0.12887095189473546,2021-03-22 04:00:00
0.1908957477845335,2021-03-22 05:00:00
0.6179063782652143,2021-03-22 06:00:00
2.0918303208220936,2021-03-22 07:00:00
